date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
2013/3/1,105,45.68,54.15,49.73,54.13,1.24,1.511,-0.271,38.46,52.94,24.32,27.71,22.73,81.54,85.68,66.22,69.05,4.722,4.322,0.4,34.2,15.15,38.18,89.56,89.51,87.01,90.47,9.005,7.332,1.673,37.3,6.68,43.23,90.85,86.88,91.85,84.18,14.826,11.581,3.245,39.64,9.79,36.96,0.1371,1.8141,1.368,1.1302,0.194,0.232,1.2,4.82,21.2,51,16,19.87,18.88,20.21,18.77,23.26,23.23,20.4
2013/3/4,102,34.38,47.56,30.73,42.09,0.995,1.408,-0.413,83.33,88.23,21.52,27.81,22.02,67.53,79.63,49.24,59.41,4.518,4.361,0.157,31.91,14.14,38.21,86.76,88.58,74.24,85.67,8.881,7.307,1.574,36.89,6.61,43.23,88.83,86.2,90.98,83.44,14.72,11.56,3.16,39.64,9.79,36.96,0.1332,1.9204,1.4447,1.1403,0.22,0.234,-1.8,1.72,17.6,8,16,22.49,20.26,21.11,19.15,23.5,23.42,22.86
2013/3/5,104,36.25,43.79,47.46,50.28,0.872,1.301,-0.429,25,64.71,20.1,25.97,21.36,72.91,81.42,59.39,65.51,4.589,4.375,0.214,31.91,14.14,38.21,88.63,89.2,83.79,90.29,8.952,7.322,1.63,36.89,6.61,43.23,90.18,86.65,91.58,83.94,14.79,11.574,3.216,39.64,9.79,36.96,0.1391,1.9758,1.458,1.1427,0.229,0.235,-0.11,3.59,19.75,89,59,23.01,20.65,21.35,19.18,23.58,23.47,23.48
2013/3/6,104,39.55,42.38,47.46,50.28,0.782,1.197,-0.415,25,60,20.77,24.65,20.44,72.91,81.42,59.39,65.51,4.589,4.375,0.214,31.91,14.14,38.21,88.63,89.2,83.79,90.29,8.952,7.322,1.63,36.89,6.61,43.23,90.18,86.65,91.58,83.94,14.79,11.574,3.216,39.64,9.79,36.96,0.1339,1.9612,1.4442,1.148,0.225,0.235,-0.34,3.5,19.6,48,35,22.67,20.45,19.48,19.18,23.15,23.46,22.75
2013/3/7,103,36.62,40.46,39.93,46.24,0.659,1.089,-0.43,57.14,69.23,20.04,23.78,19.59,70.22,80.53,53.84,62.31,4.553,4.368,0.185,31.91,14.14,38.21,87.7,88.89,78.73,88.7,8.916,7.314,1.602,36.89,6.61,43.23,89.5,86.43,91.29,83.69,14.755,11.567,3.188,39.64,9.79,36.96,0.1226,1.9983,1.5077,1.1535,0.225,0.235,-1.39,2.41,18.3,13,16,23.05,20.57,19.59,19.19,23.11,23.48,22.4
2013/3/8,103.5,38.3,39.74,45.35,48.54,0.564,0.984,-0.42,33.34,61.54,18.3,25.18,19.32,71.56,80.97,56.48,63.87,4.571,4.372,0.199,31.91,14.14,38.21,88.16,89.05,81.18,90.29,8.934,7.318,1.616,36.89,6.61,43.23,89.84,86.54,91.44,83.82,14.773,11.571,3.202,39.64,9.79,36.96,0.1214,1.9981,1.493,1.1519,0.225,0.235,-1,2.79,18.73,60,20,22.42,20.53,19.51,19.15,23.09,23.47,21.81
2013/3/11,102,33.87,37.78,33.88,42.49,0.421,0.871,-0.45,100,83.33,17.04,23.44,19.07,59.3,73.75,47.71,58.96,4.348,4.367,-0.019,30.64,13.58,38.24,86.76,88.58,74.24,85.67,8.881,7.307,1.574,36.89,6.61,43.23,88.83,86.2,90.98,83.44,14.72,11.56,3.16,39.64,9.79,36.96,0.1159,1.9617,1.481,1.152,0.225,0.235,-2.46,1.22,16.87,7,27,23.01,20.67,19.73,19.24,23.06,23.51,21.93
2013/3/12,102.5,35.08,36.88,40.18,45.03,0.296,0.756,-0.46,66.67,62.5,16.14,23.97,19.1,60.75,74.23,50.31,60.51,4.357,4.369,-0.012,30.34,13.45,38.24,87.23,88.74,76.42,87.16,8.899,7.311,1.588,36.89,6.61,43.23,89.17,86.32,91.13,83.57,14.737,11.563,3.174,39.64,9.79,36.96,0.1207,1.8175,1.4677,1.1497,0.225,0.235,-2.03,1.62,17.31,84,17,23.06,19.69,19.72,19.24,23.05,23.52,21.33
2013/3/13,104.5,51.96,41.91,59.49,54.04,0.309,0.667,-0.358,14.29,12.5,21.32,21.51,17.77,66.55,76.16,61.23,65.77,4.445,4.387,0.058,30.72,13.19,38.33,89.1,89.36,86.58,90.29,8.969,7.325,1.644,36.89,6.61,43.23,90.51,86.76,91.72,84.06,14.808,11.578,3.23,39.64,9.79,36.96,0.1234,1.7974,1.4331,1.1557,0.234,0.236,-0.19,3.49,19.45,95,59,23.97,19.95,19.58,19.4,23.12,23.59,22.05
2013/3/14,104,58.45,47.42,54.04,51.69,0.307,0.595,-0.288,28.57,28.57,20.2,20.39,16.53,65.1,75.68,58.99,64.85,4.427,4.383,0.044,30.72,13.19,38.33,88.63,89.2,83.79,90.29,8.952,7.322,1.63,36.89,6.61,43.23,90.18,86.65,91.58,83.94,14.79,11.574,3.216,39.64,9.79,36.96,0.1235,1.765,1.4334,1.1557,0.235,0.236,-0.72,2.87,18.74,44,74,23.56,19.97,19.53,19.4,22.68,23.55,21.45
2013/3/15,103,53.25,49.36,43.97,47.13,0.275,0.531,-0.256,57.14,57.14,20.54,18.97,15.63,62.2,74.71,53.22,62.14,4.392,4.376,0.016,30.72,13.19,38.33,87.7,88.89,78.73,88.7,8.916,7.314,1.602,36.89,6.61,43.23,89.5,86.43,91.29,83.69,14.755,11.567,3.188,39.64,9.79,36.96,0.1171,1.8375,1.4377,1.1519,0.233,0.235,-1.58,1.8,17.48,24,58,23.82,19.96,19.44,19.45,21.57,23.47,21.15
2013/3/18,100.5,35.5,44.74,27.79,37.85,0.062,0.437,-0.375,100,100,18.77,25.93,15.66,48.71,66.04,39.11,54.03,4.042,4.309,-0.267,29.21,14.51,37.99,85.36,88.11,68.39,81.5,8.81,7.293,1.517,36.49,6.53,43.23,87.82,85.87,90.46,83.04,14.667,11.549,3.118,39.64,9.79,36.96,0.1141,1.7413,1.4669,1.1578,0.247,0.236,-3.67,-0.71,14.52,22,64,24.16,20.77,20.06,19.78,21.19,23.6,22.69
2013/3/19,100,26.14,38.54,25.45,36.26,-0.149,0.32,-0.469,92.59,92.59,17.54,27.34,16.1,47.26,65.56,37.14,52.66,4.009,4.303,-0.294,28.7,16,37.62,84.9,87.96,66.64,80.2,8.777,7.287,1.49,36.14,7.43,42.96,87.48,85.75,90.28,82.9,14.649,11.546,3.103,39.64,9.79,36.96,0.1167,1.6284,1.4585,1.1495,0.237,0.235,-3.82,-1.21,13.84,12,35,22.95,20.8,20.08,19.49,21.07,23.46,22.11
2013/3/20,98.8,17.43,31.5,20.31,32.62,-0.404,0.175,-0.579,100,100,16.79,29.02,16.86,43.79,64.4,33.13,49.62,3.952,4.291,-0.339,28.26,17.28,37.31,83.78,87.59,62.78,77.24,8.72,7.275,1.445,35.83,8.22,42.73,86.68,85.49,89.81,82.56,14.606,11.537,3.069,39.64,9.79,36.96,0.1008,1.6398,1.4579,1.1533,0.227,0.233,-4.51,-2.41,12.38,14,8,23.12,20.86,20.01,19.5,21.11,23.29,21.93
2013/3/21,98.7,11.62,24.87,19.89,32.32,-0.587,0.023,-0.61,100,100,19.29,27.14,16.86,43.5,64.31,32.84,49.39,3.947,4.29,-0.343,28.21,17.43,37.28,83.68,87.55,62.48,77,8.715,7.274,1.441,35.8,8.32,42.71,86.61,85.46,89.77,82.53,14.603,11.537,3.066,39.64,9.79,36.96,0.0979,1.555,1.4406,1.1544,0.226,0.233,-4.22,-2.53,12.17,27,5,21.69,20.86,19.74,18.99,20.93,23.28,21.27
2013/3/22,98,7.75,19.16,16.86,30.15,-0.786,-0.139,-0.647,100,100,18.5,28.63,17.19,41.47,63.63,30.91,47.79,3.91,4.283,-0.373,27.84,18.52,37.03,83.03,87.34,60.45,75.38,8.678,7.267,1.411,35.53,8.99,42.52,86.14,85.31,89.47,82.32,14.578,11.532,3.046,39.64,9.79,36.96,0.0884,1.5383,1.4426,1.1538,0.213,0.232,-4.55,-3.24,11.29,21,6,21.14,20.75,19.45,19.02,20.76,23.21,20.84
2013/3/25,99.5,12.31,16.88,40.98,39.75,-0.833,-0.278,-0.555,57.14,78.57,21.91,26.03,16.58,31.99,53.08,40.3,51.52,3.535,4.133,-0.598,26.5,17.63,35.82,84.43,87.8,64.97,78.94,8.731,7.277,1.454,35.53,8.99,42.52,87.15,85.64,90.09,82.76,14.631,11.542,3.089,39.64,9.79,36.96,0.0941,1.589,1.4977,1.16,0.217,0.233,-2.74,-1.8,12.91,84,14,21.83,20.82,19.68,19.07,20.53,23.26,21.09
2013/3/26,99,12.97,15.58,36.56,37.83,-0.905,-0.403,-0.502,60,85.71,21.32,26.86,16.22,30.55,52.6,37.47,50.34,3.51,4.128,-0.618,26.5,17.63,35.82,83.96,87.65,63.39,77.71,8.713,7.274,1.439,35.53,8.99,42.52,86.81,85.53,89.89,82.62,14.614,11.539,3.075,39.64,9.79,36.96,0.0921,1.5297,1.5121,1.1601,0.214,0.233,-2.94,-2.34,12.25,30,18,20.96,20.62,19.64,19.09,20.48,23.26,20.52
2013/3/27,100.5,20.55,17.24,54.83,46.47,-0.879,-0.498,-0.381,0,64.29,24.15,25.11,15.2,34.89,54.05,45.25,53.73,3.563,4.139,-0.576,26.5,17.63,35.82,85.36,88.11,68.39,81.5,8.766,7.284,1.482,35.53,8.99,42.52,87.82,85.87,90.46,83.04,14.667,11.549,3.118,39.64,9.79,36.96,0.0982,1.5443,1.5352,1.1579,0.215,0.232,-1.33,-0.95,13.85,87,59,21.18,20.95,19.8,19.18,20.53,23.2,20.77
2013/3/28,100,30.37,21.62,48.96,44.2,-0.857,-0.57,-0.287,20,71.43,23.01,23.93,14.25,33.44,53.57,42.88,52.65,3.546,4.136,-0.59,26.5,17.63,35.82,84.9,87.96,66.64,80.2,8.748,7.281,1.467,35.53,8.99,42.52,87.48,85.75,90.28,82.9,14.649,11.546,3.103,39.64,9.79,36.96,0.0909,1.5379,1.5328,1.1521,0.207,0.231,-1.6,-1.52,13.2,34,61,20.74,20.26,19.61,19.06,20.5,23.07,20.27
2013/3/29,100.5,44.06,29.1,54.99,47.08,-0.795,-0.615,-0.18,22.73,37.5,23.92,22.77,13.41,34.89,54.05,45.25,53.73,3.572,4.141,-0.569,26.25,17.46,35.82,85.36,88.11,68.39,81.5,8.766,7.284,1.482,35.53,8.99,42.52,87.82,85.87,90.46,83.04,14.667,11.549,3.118,39.64,9.79,36.96,0.0917,1.4892,1.524,1.1513,0.204,0.231,-0.89,-1.11,13.67,57,72,20.48,20.15,19.62,19.07,20.43,23.07,19.75
2013/4/1,101,54.37,37.52,60.78,49.95,-0.689,-0.63,-0.059,31.25,25,26.54,21.38,13.22,31.96,46.69,47.96,54.87,3.332,3.979,-0.647,27.45,16.94,34.95,80.89,85.7,69.39,81.83,8.796,7.586,1.21,34.94,8.84,43.74,89.93,88.48,88.79,82.58,15.768,12.393,3.375,35.55,10.25,37.92,0.0919,1.5277,1.5151,1.1569,0.202,0.23,-0.35,-0.69,14.13,79,69,20.49,20.15,19.61,19.02,20.08,23.01,19.21
2013/4/2,100.5,57.08,44.04,52.36,47.11,-0.646,-0.633,-0.013,46.88,37.5,25.21,23.24,12.57,30.51,46.2,45.25,53.73,3.302,3.973,-0.671,27.08,16.71,34.95,80.34,85.52,68.39,81.5,8.766,7.58,1.186,34.67,8.77,43.74,89.59,88.36,86.85,81.86,15.737,12.387,3.35,35.34,10.19,37.92,0.0888,1.3316,1.5242,1.1564,0.201,0.23,-0.67,-1.25,13.47,28,71,18.11,20.19,19.44,19.04,20.09,23,18.73
2013/4/3,100.5,58.89,48.99,52.36,47.11,-0.593,-0.625,0.032,55.56,37.5,25.73,21.77,12.27,30.51,46.2,45.25,53.73,3.302,3.973,-0.671,27.08,16.71,34.95,80.34,85.52,68.39,81.5,8.766,7.58,1.186,34.67,8.77,43.74,89.59,88.36,86.85,81.86,15.737,12.387,3.35,35.34,10.19,37.92,0.082,1.1644,1.5302,1.1606,0.177,0.23,-0.5,-1.33,13.38,45,55,16.56,20.01,19.26,18.99,20.04,23,18.17
2013/4/8,98.5,39.26,45.75,28.06,36.78,-0.677,-0.635,-0.042,100,87.5,23.59,26.2,11.77,21.79,38.06,35.93,48.3,2.915,3.761,-0.846,25.98,18.67,33.62,78.14,84.79,60.45,77.32,8.672,7.562,1.11,34.18,8.65,43.74,88.25,87.92,79.89,79.12,15.644,12.368,3.276,34.95,10.08,37.92,0.0796,0.968,1.3923,1.1607,0.173,0.231,-2.26,-3.32,11.04,65,46,17.71,20.48,19.61,19.21,20.13,23.09,19.35
2013/4/9,97.5,26.17,39.22,21.75,32.79,-0.806,-0.669,-0.137,100,100,22.58,29.36,11.86,20.34,37.58,32.58,45.98,2.862,3.751,-0.889,25.46,20.28,33.26,77.04,84.42,57.13,74.76,8.619,7.551,1.068,33.81,9.1,43.6,87.58,87.69,76.81,77.82,15.591,12.357,3.234,34.66,9.99,37.92,0.0787,1.0005,1.3974,1.1579,0.175,0.23,-2.96,-4.27,9.83,21,40,17.74,20.62,19.69,19.27,20.15,23,19.21
2013/4/10,98.3,23.37,33.94,36.12,38.71,-0.861,-0.707,-0.154,80,82.22,22.61,27.7,11.74,22.56,38.32,35.21,47.82,2.891,3.757,-0.866,25.46,20.28,33.26,77.92,84.71,59.75,76.79,8.647,7.557,1.09,33.81,9.1,43.6,88.11,87.87,79.25,78.86,15.619,12.363,3.256,34.66,9.99,37.92,0.0812,1.0354,1.423,1.1596,0.177,0.23,-1.98,-3.44,10.64,72,56,17.95,20.27,19.58,19.29,20.15,23,18.87
2013/4/11,101.5,45.21,37.7,66.69,55.94,-0.713,-0.708,-0.005,0,11.11,30.67,24.09,11.76,31.45,41.28,51.54,56.19,3.039,3.786,-0.747,24.96,19.89,33.26,81.44,85.89,70.33,82.14,8.76,7.579,1.181,33.81,9.1,43.6,90.27,88.59,90.81,83.31,15.732,12.386,3.346,34.66,9.99,37.92,0.0851,1.3156,1.4776,1.1739,0.211,0.232,1.26,-0.3,14.13,92,88,21.07,21.79,20.54,19.77,20.4,23.2,22.23
2013/4/12,100.5,52.36,42.59,56.18,50.96,-0.604,-0.687,0.083,25,33.33,28.77,22.6,11.78,28.67,40.36,45.25,53.73,3.004,3.779,-0.775,24.96,19.89,33.26,80.34,85.52,68.39,81.5,8.725,7.572,1.153,33.81,9.1,43.6,89.59,88.36,86.85,81.86,15.697,12.379,3.318,34.66,9.99,37.92,0.0905,1.3698,1.4864,1.1799,0.208,0.232,0.46,-1.28,12.9,25,80,21.24,21.93,20.62,19.75,20.43,23.19,21.87
2013/4/15,99.4,48.98,44.72,46.18,45.97,-0.575,-0.665,0.09,52.5,57.78,26.53,24.52,11.22,24.39,35.04,38.4,50.28,2.716,3.566,-0.85,24.01,19.12,31.69,79.13,85.12,63.78,79.77,8.686,7.564,1.122,33.81,9.1,43.6,88.85,88.12,82.88,80.33,15.658,12.371,3.287,34.66,9.99,37.92,0.0887,1.3542,1.4778,1.1809,0.209,0.232,-0.41,-2.36,11.56,35,69,20.16,22.08,20.57,19.54,20.47,23.21,21.63
2013/4/16,100.5,57.65,49.03,55.98,51.27,-0.523,-0.637,0.114,26.32,33.33,23.62,25.36,10.67,27.45,36.06,45.25,53.73,2.739,3.571,-0.832,23.58,18.78,31.69,80.34,85.52,68.39,81.5,8.725,7.572,1.153,33.81,9.1,43.6,89.59,88.36,86.85,81.86,15.697,12.379,3.318,34.66,9.99,37.92,0.0902,1.3875,1.4461,1.1819,0.201,0.232,0.82,-1.28,12.69,82,84,20.65,21.95,20,19.53,20.42,23.23,21.39
2013/4/17,100,59.27,52.44,50.73,48.85,-0.458,-0.601,0.143,45.46,37.5,23.91,23.57,9.96,26.06,35.59,41.86,52.1,2.73,3.569,-0.839,23.35,18.6,31.69,79.79,85.34,66.21,81.5,8.707,7.569,1.138,33.81,9.1,43.6,89.26,88.25,85,81.16,15.679,12.375,3.304,34.66,9.99,37.92,0.0844,1.3702,1.4358,1.1755,0.201,0.231,0.34,-1.76,12.04,20,72,20.49,21.97,19.84,19.52,20.26,23.09,20.84
2013/4/18,99.9,59.51,54.8,49.57,48.34,-0.42,-0.565,0.145,48.49,40,22.4,23.26,9.38,25.78,35.5,41.24,51.79,2.727,3.569,-0.842,23.35,18.6,31.69,79.68,85.3,65.79,81.21,8.704,7.568,1.136,33.81,9.1,43.6,89.19,88.23,84.64,81.02,15.675,12.374,3.301,34.66,9.99,37.92,0.0816,1.3145,1.4477,1.1784,0.199,0.231,0.25,-1.84,11.84,45,30,18.73,21.4,19.81,19.52,20.23,23.09,20.2
2013/4/19,106.5,73.01,60.87,82.54,70.69,0.053,-0.441,0.494,0,0,35.77,18.15,11.04,44.11,41.61,72.25,66.33,3.049,3.633,-0.584,30.2,16.94,32.89,86.94,87.72,77.32,84.79,9.017,7.631,1.386,33.79,8.16,43.85,93.63,89.71,92.52,84.66,15.989,12.437,3.552,33.41,9.63,37.92,0.095,1.8662,1.6624,1.225,0.283,0.239,6.46,4.57,19.09,98,91,29.45,26.56,23.6,21.49,21.52,23.95,31.97
2013/4/22,108.5,79.18,66.97,86.01,74.41,0.583,-0.236,0.819,8.85,8.33,42.01,16.39,13.38,59.96,47.73,76.98,69.42,3.338,3.574,-0.236,34.01,16.01,33.11,89.14,88.45,79.27,85.64,9.141,7.655,1.486,35.77,7.92,44.04,94.98,90.16,93.03,85.14,16.113,12.462,3.651,32.62,9.41,37.92,0.0955,1.8674,1.6744,1.2266,0.286,0.239,7.93,6.39,21.18,84,93,29.39,26.95,23.78,21.62,21.61,23.98,31.84
2013/4/23,106,75.8,69.91,65.65,63.25,0.832,-0.022,0.854,34.65,29.66,38.04,21.15,14.46,53.02,45.41,68.72,64.7,3.214,3.549,-0.335,33.4,15.72,33.11,86.39,87.54,76.77,84.56,9.052,7.638,1.414,35.77,7.92,44.04,93.3,89.6,92.37,84.53,16.024,12.444,3.58,32.62,9.41,37.92,0.0853,1.9317,1.6961,1.2297,0.296,0.24,5.02,3.83,18.27,5,85,30.86,27.15,24.26,21.67,21.78,24.08,32.21
2013/4/24,106,73.54,71.12,65.65,63.25,0.991,0.181,0.81,34.65,30.97,35.06,22.62,14.97,53.02,45.41,68.72,64.7,3.196,3.546,-0.35,32.82,15.45,33.11,86.39,87.54,76.77,84.56,9.052,7.638,1.414,35.77,7.92,44.04,93.3,89.6,92.37,84.53,16.024,12.444,3.58,32.62,9.41,37.92,0.08,1.789,1.6611,1.2233,0.296,0.24,4.69,3.71,18.14,34,87,30.65,26.78,24.19,21.41,21.74,24.01,31.22
2013/4/25,107,74.99,72.41,70.07,65.78,1.158,0.376,0.782,50,22.12,33.37,21.53,15.44,55.8,46.34,73.61,67.16,3.232,3.553,-0.321,32.82,15.45,33.11,87.49,87.9,77.84,85.01,9.088,7.645,1.443,35.77,7.92,44.04,93.97,89.82,92.65,84.78,16.059,12.451,3.608,32.62,9.41,37.92,0.0822,1.7812,1.6596,1.2237,0.294,0.24,5.26,4.6,19.12,83,91,30.44,26.65,24.25,21.25,21.71,24.03,30.51
2013/4/26,108.5,80.38,75.07,75.9,69.31,1.39,0.579,0.811,20,8.85,37.69,20.15,16.5,59.96,47.73,76.98,69.42,3.285,3.563,-0.278,32.82,15.45,33.11,89.14,88.45,79.27,85.64,9.141,7.655,1.486,35.77,7.92,44.04,94.98,90.16,93.03,85.14,16.113,12.462,3.651,32.62,9.41,37.92,0.0875,1.7675,1.6574,1.2235,0.294,0.24,6.32,5.93,20.64,88,71,30.47,26.64,24.32,21.29,21.69,24.06,30.08
2013/4/29,108,81.97,77.37,70.21,66.76,1.538,0.771,0.767,22.22,13.27,36.41,19.47,17.49,69.14,54.87,73.09,67.7,3.45,3.54,-0.09,32.21,15.16,33.32,88.59,88.27,78.82,85.44,9.123,7.652,1.471,35.77,7.92,44.04,94.64,90.05,92.91,85.02,16.095,12.458,3.637,32.62,9.41,37.92,0.0911,1.7553,1.6499,1.2301,0.294,0.24,5.41,5.32,19.94,35,39,30.37,26.25,24.15,21.31,21.39,24.06,29.2
2013/4/30,109.5,87.98,80.91,76.75,70.39,1.725,0.962,0.763,0,0,37.97,18.46,18.71,73.31,56.26,79.2,70.9,3.521,3.555,-0.034,31.62,14.89,33.31,90.24,88.82,80.13,86.03,9.176,7.662,1.514,35.77,7.92,44.04,95.65,90.38,93.27,85.37,16.148,12.469,3.679,32.62,9.41,37.92,0.0909,1.7416,1.6521,1.2323,0.293,0.24,6.41,6.63,21.45,85,83,30.4,26.16,24.1,21.32,21.43,24.09,28.84
2013/5/2,110.5,89.42,83.75,80.34,72.61,1.923,1.154,0.769,9.09,4.31,40.53,17.19,20.26,72.07,55.84,81.03,72.24,3.583,3.567,0.016,33.44,14.49,33.57,92.94,90.19,81.1,86.44,9.658,8.061,1.597,36.59,7.75,45.54,95.33,90.28,93.48,85.59,16.21,12.481,3.729,33.41,9.3,38.01,0.0799,1.7728,1.726,1.2415,0.292,0.24,6.89,7.42,22.41,80,88,30.45,26.15,24.15,21.34,21.43,24,28.21
2013/5/3,110,82.53,83.34,73.26,69.71,2.083,1.34,0.743,45.45,31.25,42.18,15.73,22.08,67.75,54.4,80.15,71.59,3.591,3.569,0.022,35.17,14.11,33.8,90.85,89.5,80.63,86.24,9.667,8.063,1.604,37.58,7.63,45.63,94.07,89.86,93.38,85.48,16.219,12.483,3.736,34.17,9.19,38.09,0.0754,1.7953,1.747,1.2407,0.293,0.239,5.92,6.75,21.72,31,72,30.61,26.17,23.83,21.35,21.41,23.99,27.41
2013/5/6,111.5,84.19,83.62,79.9,73.27,2.228,1.518,0.71,20,12.5,39.99,14.91,23.77,76.28,61.69,83.07,73.66,3.879,3.631,0.248,34.21,13.73,34.44,92.44,90.03,81.99,86.83,9.72,8.074,1.646,37.58,7.63,45.63,95.02,90.17,93.69,85.81,16.272,12.494,3.778,34.17,9.19,38.09,0.0825,1.8053,1.749,1.2557,0.295,0.239,6.8,7.99,23.23,83,84,30.58,25.25,23.84,21.26,21.45,23.96,27.13
2013/5/7,112.5,87.5,84.91,83.35,75.41,2.388,1.692,0.696,11.11,5.88,42.43,13.88,25.69,77.42,62.07,84.58,74.89,3.941,3.643,0.298,34.19,13.37,34.51,92.97,90.2,82.79,87.2,9.765,8.083,1.682,37.9,7.59,45.65,95.34,90.28,93.88,86.02,16.316,12.502,3.814,34.42,9.16,38.12,0.083,1.8089,1.7473,1.2562,0.294,0.239,7.04,8.76,24.19,84,83,30.55,24.93,23.88,21.24,21.11,23.97,26.54
2013/5/8,114.5,89.91,86.58,88.35,79.12,2.618,1.877,0.741,8.33,4.76,45.64,12.69,27.89,77.55,62.12,86.92,77.02,4.047,3.665,0.382,36.43,12.91,34.79,93,90.21,84.2,87.87,9.871,8.104,1.767,39.15,7.44,45.76,95.35,90.28,94.23,86.42,16.422,12.524,3.898,35.41,9.02,38.22,0.0921,2.3662,1.7318,1.2627,0.296,0.239,8.06,10.46,26.23,87,89,29.37,25.22,24.08,21.33,21.14,23.97,26.64
2013/5/9,115,89.57,87.58,89.35,79.96,2.84,2.07,0.77,16.67,9.52,46.75,12.03,30.12,76.7,61.83,87.39,77.5,4.083,3.672,0.411,37.49,12.7,34.91,92.54,90.06,84.52,88.03,9.906,8.111,1.795,39.76,7.36,45.81,95.06,90.19,94.31,86.51,16.458,12.531,3.927,35.89,8.95,38.27,0.091,2.344,1.7308,1.2661,0.281,0.238,7.69,10.7,26.6,61,87,28.7,25.05,23.95,21.32,20.79,23.85,25.9
2013/5/10,114.5,87.16,87.44,80.7,76.54,2.928,2.242,0.686,27.27,16.67,44.25,14.95,31.5,75.8,61.53,86.92,77.02,4.065,3.668,0.397,37.49,12.7,34.91,92.06,89.9,84.2,87.87,9.888,8.107,1.781,39.76,7.36,45.81,94.76,90.09,94.23,86.42,16.44,12.527,3.913,35.89,8.95,38.27,0.0957,2.3578,1.7271,1.2668,0.278,0.238,6.57,9.99,25.87,36,87,29.02,25.1,23.88,21.3,20.8,23.81,25.19
2013/5/13,114.5,84.77,86.55,80.7,76.54,2.981,2.39,0.591,30,17.65,43.66,14.13,32.9,81.16,68.07,86.92,77.02,4.443,3.823,0.62,36.51,12.36,35.95,92.06,89.9,84.2,87.87,9.888,8.107,1.781,39.76,7.36,45.81,94.76,90.09,94.23,86.42,16.44,12.527,3.913,35.89,8.95,38.27,0.0918,2.272,1.7265,1.2727,0.279,0.238,5.88,9.79,25.69,74,85,27.63,24.75,23.88,20.96,20.8,23.81,24.4
2013/5/14,115.5,85.4,86.17,85.18,78.78,3.059,2.524,0.535,25,12.5,44.13,13.11,34.42,82.11,68.39,88.05,78.06,4.496,3.834,0.662,36.74,12.15,36.01,92.55,90.06,84.83,88.18,9.933,8.116,1.817,40.06,7.33,45.83,95.06,90.19,94.39,86.61,16.484,12.536,3.948,36.13,8.92,38.29,0.0923,2.2489,1.7358,1.2725,0.264,0.238,6.02,10.52,26.6,82,84,27.04,24.78,23.73,20.96,20.68,23.81,23.92
2013/5/15,115,82.57,84.97,74.38,74.81,3.033,2.626,0.407,50,20,40.2,17.28,34.81,81.24,68.1,87.51,77.55,4.469,3.828,0.641,36.43,12.04,36.01,92.08,89.91,84.52,88.03,9.915,8.113,1.802,40.06,7.33,45.83,94.77,90.09,94.31,86.51,16.466,12.532,3.934,36.13,8.92,38.29,0.0798,2.1471,1.6916,1.2756,0.261,0.238,4.86,9.87,25.87,14,50,26.59,24.49,23.76,20.97,20.26,23.82,23.26
2013/5/16,113.5,71.71,80.55,50.42,64.04,2.916,2.684,0.232,85.71,46.15,36.06,17.22,34.85,78.6,67.22,79.4,73.55,4.407,3.816,0.591,36.12,11.94,36.01,90.68,89.44,83.53,87.54,9.862,8.102,1.76,40.06,7.33,45.83,93.88,89.79,94.06,86.22,16.413,12.522,3.891,36.13,8.92,38.29,0.0695,1.8929,1.6215,1.2655,0.263,0.238,2.86,8.33,24.06,11,21,27.43,24.72,23.94,21.06,20.32,23.86,23.14
2013/5/17,113.5,62.96,74.69,50.42,64.04,2.72,2.691,0.029,60,50,33.58,21.2,33.97,78.6,67.22,79.4,73.55,4.381,3.811,0.57,35.22,11.65,36.01,90.68,89.44,83.53,87.54,9.862,8.102,1.76,40.06,7.33,45.83,93.88,89.79,94.06,86.22,16.413,12.522,3.891,36.13,8.92,38.29,0.0717,1.8219,1.6164,1.2654,0.263,0.238,2.23,8.21,23.89,50,22,27.23,24.55,23.94,21.06,20.14,23.86,22.46
2013/5/20,114,58.64,69.34,57.54,66.05,2.58,2.669,-0.089,50,45.45,33.57,20.08,33.34,81.35,71.93,80.46,74.2,4.57,3.963,0.607,34.3,11.34,37.03,91.15,89.6,83.87,87.71,9.88,8.106,1.774,40.06,7.33,45.83,94.18,89.89,93.88,86.02,16.431,12.525,3.906,36.13,8.92,38.29,0.0715,1.841,1.6148,1.2682,0.26,0.237,2.33,8.6,24.26,64,19,27.12,23.63,23.81,21.04,20.08,23.72,21.87
2013/5/21,112.5,45.76,61.48,37.39,55.67,2.37,2.609,-0.239,77.78,80,31.22,20.43,32.45,78.72,71.05,71.66,70.04,4.508,3.95,0.558,34.01,11.25,37.03,89.74,89.13,82.79,87.2,9.827,8.095,1.732,40.06,7.33,45.83,93.29,89.6,93.59,85.7,16.378,12.515,3.863,36.13,8.92,38.29,0.0662,0.7231,1.63,1.2697,0.267,0.236,0.81,7.08,22.46,7,4,17.36,23.88,23.98,21.15,20.15,23.69,21.81
